,SEASON_YEAR,Game_Type,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,PER
448,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900544,2010-01-11T00:00:00,TOR @ IND,L,239.99999999999997,32,81,0.3950617283950617,6,20,0.3,31,43,0.7209302325581395,12,38,50,20,14,6,10,7,27,28,101,-20,2,0,240.28123417021115
449,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900578,2010-01-15T00:00:00,TOR @ NYK,W,239.99999999999997,39,73,0.5342465753424658,12,22,0.5454545454545454,22,31,0.7096774193548387,3,38,41,17,12,4,2,2,18,20,112,40,1,0,130.01662024550603
450,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900592,2010-01-17T00:00:00,TOR vs. DAL,W,239.99999999999997,44,90,0.4888888888888889,7,16,0.4375,15,22,0.6818181818181818,12,33,45,28,5,6,6,4,18,20,110,110,1,0,209.1983565375744
451,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900606,2010-01-19T00:00:00,TOR @ CLE,L,239.99999999999997,40,83,0.4819277108433735,7,19,0.3684210526315789,13,21,0.6190476190476191,5,27,32,19,10,5,2,6,21,21,100,-40,1,0,108.80563853041619
452,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900614,2010-01-20T00:00:00,TOR @ MIL,L,240.0,38,85,0.4470588235294118,5,16,0.3125,26,27,0.9629629629629629,10,30,40,20,9,2,4,5,18,23,107,-30,1,0,122.96902066781533
453,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900625,2010-01-22T00:00:00,TOR vs. MIL,W,239.99999999999997,32,75,0.4266666666666667,6,20,0.3,31,42,0.7380952380952381,11,34,45,15,14,8,2,5,24,30,101,25,0,0,102.42763481362388
454,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900648,2010-01-24T00:00:00,TOR vs. LAL,W,240.0,39,82,0.47560975609756095,7,18,0.3888888888888889,21,26,0.8076923076923077,10,29,39,18,10,4,5,6,13,18,106,5,1,0,171.3779369516541
455,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900665,2010-01-27T00:00:00,TOR vs. MIA,W,240.0,46,81,0.5679012345679012,4,10,0.4,15,22,0.6818181818181818,11,35,46,28,14,5,2,4,16,18,111,40,1,0,170.06230050178465
456,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900674,2010-01-28T00:00:00,TOR @ NYK,W,239.99999999999997,40,81,0.49382716049382713,7,21,0.3333333333333333,19,26,0.7307692307692307,11,41,52,16,21,5,7,4,23,19,106,10,2,0,73.06193170601182
457,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900700,2010-01-31T00:00:00,TOR vs. IND,W,239.99999999999997,50,83,0.6024096385542169,7,16,0.4375,10,16,0.625,8,36,44,32,14,5,3,1,15,19,117,75,1,0,143.55025204788268
458,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900712,2010-02-02T00:00:00,TOR @ IND,L,240.0,41,92,0.44565217391304346,8,20,0.4,25,34,0.7352941176470589,14,32,46,27,16,2,5,7,28,27,115,-75,1,0,119.72196904731621
459,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900720,2010-02-03T00:00:00,TOR vs. NJN,W,239.99999999999997,37,78,0.47435897435897434,10,19,0.5263157894736842,24,29,0.8275862068965517,9,31,40,21,10,6,6,2,16,19,108,45,1,0,153.0555848143796
460,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900753,2010-02-07T00:00:00,TOR vs. SAC,W,239.99999999999997,46,82,0.5609756097560976,6,17,0.35294117647058826,17,23,0.7391304347826086,9,30,39,28,15,7,6,4,25,18,115,55,1,0,158.64751519909035
461,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900770,2010-02-10T00:00:00,TOR vs. PHI,W,240.0,40,85,0.47058823529411764,3,11,0.2727272727272727,21,31,0.6774193548387096,11,32,43,23,13,11,3,7,15,26,104,55,1,0,159.50721880851654
462,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900793,2010-02-17T00:00:00,TOR vs. MEM,L,265.0,40,89,0.449438202247191,3,17,0.17647058823529413,19,23,0.8260869565217391,9,33,42,25,8,2,8,6,24,18,102,-35,2,0,174.59182547958466
463,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900810,2010-02-19T00:00:00,TOR @ NJN,W,240.00000000000003,43,72,0.5972222222222222,6,12,0.5,14,25,0.56,4,36,40,30,15,5,4,8,19,20,106,85,1,0,145.75885960459414
464,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900816,2010-02-20T00:00:00,TOR vs. WAS,W,240.0,38,73,0.5205479452054794,7,13,0.5384615384615384,26,32,0.8125,14,24,38,21,13,4,7,4,19,26,109,25,0,0,162.6956043598403
465,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900846,2010-02-24T00:00:00,TOR vs. POR,L,240.0,34,76,0.4473684210526316,7,20,0.35,12,17,0.7058823529411765,9,32,41,18,16,1,7,3,17,19,87,-70,0,0,93.05190314242826
466,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900859,2010-02-26T00:00:00,TOR vs. CLE,L,264.99999999999994,45,93,0.4838709677419355,8,25,0.32,20,25,0.8,11,20,31,23,10,4,0,3,26,25,118,-40,0,0,136.09555569616543
467,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900882,2010-02-28T00:00:00,TOR @ OKC,L,239.99999999999997,38,87,0.4367816091954023,6,15,0.4,17,24,0.7083333333333334,14,31,45,15,18,6,2,7,23,25,99,-100,0,0,139.30336068970152
468,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900892,2010-03-01T00:00:00,TOR @ HOU,L,240.0,34,77,0.44155844155844154,5,14,0.35714285714285715,19,25,0.76,5,31,36,17,17,10,5,5,27,23,92,-120,0,0,135.58321901398767
469,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900917,2010-03-05T00:00:00,TOR vs. NYK,W,240.0,46,91,0.5054945054945055,4,12,0.3333333333333333,6,11,0.5454545454545454,11,30,41,18,8,7,4,3,15,17,102,30,0,0,130.7031108203866
470,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900934,2010-03-07T00:00:00,TOR vs. PHI,L,240.0,43,84,0.5119047619047619,7,18,0.3888888888888889,8,12,0.6666666666666666,11,23,34,23,15,10,5,6,19,16,101,-65,1,0,180.22095491811433
471,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900952,2010-03-09T00:00:00,TOR @ LAL,L,240.0,36,81,0.4444444444444444,9,22,0.4090909090909091,26,30,0.8666666666666667,11,33,44,23,13,4,4,4,31,24,107,-10,0,0,144.48271865372618
472,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900961,2010-03-10T00:00:00,TOR @ SAC,L,239.99999999999997,36,82,0.43902439024390244,4,13,0.3076923076923077,14,17,0.8235294117647058,7,26,33,15,13,5,3,3,19,14,90,-115,0,0,106.35544639323717
473,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900982,2010-03-13T00:00:00,TOR @ GSW,L,240.00000000000003,43,76,0.5657894736842105,8,16,0.5,18,23,0.782608695652174,7,32,39,31,17,5,6,1,23,16,112,-60,2,0,156.68672678817882
474,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20900989,2010-03-14T00:00:00,TOR @ POR,L,239.99999999999994,39,71,0.5492957746478874,5,15,0.3333333333333333,15,19,0.7894736842105263,9,25,34,21,11,2,1,4,25,18,98,-55,0,0,118.08793442005714
475,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901008,2010-03-17T00:00:00,TOR vs. ATL,W,240.0,41,90,0.45555555555555555,4,12,0.3333333333333333,20,30,0.6666666666666666,12,34,46,23,4,8,1,9,20,23,106,5,2,0,170.24068183817042
476,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901019,2010-03-19T00:00:00,TOR vs. OKC,L,240.0,32,73,0.4383561643835616,3,9,0.3333333333333333,22,26,0.8461538461538461,6,31,37,20,19,5,3,7,24,22,89,-130,1,0,126.7243999589321
477,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901031,2010-03-20T00:00:00,TOR @ NJN,W,239.99999999999997,42,83,0.5060240963855421,4,12,0.3333333333333333,12,14,0.8571428571428571,11,36,47,17,13,10,4,4,25,13,100,50,0,0,142.8793575625645
478,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901047,2010-03-22T00:00:00,TOR @ MIN,W,240.0,41,83,0.4939759036144578,6,20,0.3,18,24,0.75,12,30,42,29,14,6,1,4,18,19,106,30,1,0,167.7859604581337
479,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901061,2010-03-24T00:00:00,TOR vs. UTA,L,240.00000000000006,33,82,0.4024390243902439,5,21,0.23809523809523808,16,25,0.64,10,28,38,14,13,6,9,7,20,25,87,-130,0,0,71.51209964144684
480,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901075,2010-03-26T00:00:00,TOR vs. DEN,L,240.0,40,85,0.47058823529411764,4,15,0.26666666666666666,12,16,0.75,15,43,58,25,18,5,6,1,23,19,96,-5,2,0,154.28465904683722
481,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901091,2010-03-28T00:00:00,TOR @ MIA,L,239.99999999999997,35,72,0.4861111111111111,7,15,0.4666666666666667,17,20,0.85,5,24,29,19,13,10,2,6,24,16,94,-15,0,0,141.45288869019646
482,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901097,2010-03-29T00:00:00,TOR @ CHA,W,240.0,40,79,0.5063291139240507,8,18,0.4444444444444444,15,24,0.625,10,28,38,22,10,5,6,5,25,20,103,10,1,0,114.1363457275342
483,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901110,2010-03-31T00:00:00,TOR vs. LAC,W,240.0,47,77,0.6103896103896104,7,15,0.4666666666666667,13,18,0.7222222222222222,5,34,39,30,11,6,8,4,14,18,114,110,1,0,192.09610032709816
484,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901132,2010-04-03T00:00:00,TOR @ PHI,W,265.0,45,80,0.5625,11,24,0.4583333333333333,27,34,0.7941176470588235,11,31,42,31,19,4,3,1,21,27,128,25,2,0,178.57249400942146
485,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901145,2010-04-04T00:00:00,TOR vs. GSW,L,240.0,36,92,0.391304347826087,3,12,0.25,37,45,0.8222222222222222,17,38,55,15,10,9,5,3,23,28,112,-5,1,0,138.49626706896845
486,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901150,2010-04-06T00:00:00,TOR @ CLE,L,240.0,39,83,0.46987951807228917,7,20,0.35,16,20,0.8,8,28,36,25,9,5,0,2,12,13,101,-60,1,0,207.1930913971453
487,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901159,2010-04-07T00:00:00,TOR vs. BOS,L,240.0,43,90,0.4777777777777778,6,17,0.35294117647058826,12,12,1.0,10,22,32,24,9,7,6,5,27,17,104,-55,0,0,169.43355944495582
488,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901176,2010-04-09T00:00:00,TOR @ ATL,L,240.0,43,90,0.4777777777777778,2,15,0.13333333333333333,13,20,0.65,12,30,42,21,9,5,3,7,21,21,101,-30,2,0,164.85472115200216
489,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901197,2010-04-11T00:00:00,TOR vs. CHI,L,240.0,37,90,0.4111111111111111,5,21,0.23809523809523808,9,15,0.6,9,32,41,22,8,6,4,6,18,14,88,-80,0,0,146.0338598130259
490,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901204,2010-04-12T00:00:00,TOR @ DET,W,240.00000000000006,45,75,0.6,9,15,0.6,12,16,0.75,4,30,34,37,12,1,3,5,21,17,111,70,1,0,172.28858250494775
491,2009-10,Regular Season,1610612761,TOR,Toronto Raptors,20901226,2010-04-14T00:00:00,TOR vs. NYK,W,240.0,52,80,0.65,7,14,0.5,20,25,0.8,4,29,33,28,11,9,5,1,20,19,131,90,0,0,205.33892972756976
492,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000007,2010-10-27T00:00:00,TOR vs. NYK,L,240.0,36,94,0.3829787234042553,3,10,0.3,18,24,0.75,12,33,45,20,11,6,5,10,20,23,93,-25,0,0,118.80148550514893
493,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000022,2010-10-29T00:00:00,TOR vs. CLE,W,240.00000000000003,39,82,0.47560975609756095,6,20,0.3,17,18,0.9444444444444444,11,35,46,24,19,11,5,2,19,19,101,100,0,0,197.4334741734925
494,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000045,2010-11-01T00:00:00,TOR @ SAC,L,240.0,39,85,0.4588235294117647,9,21,0.42857142857142855,21,29,0.7241379310344828,17,25,42,19,14,3,3,4,26,24,108,-15,0,0,126.46405430301746
495,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000061,2010-11-03T00:00:00,TOR @ UTA,L,240.0,36,79,0.45569620253164556,3,13,0.23076923076923078,33,42,0.7857142857142857,10,26,36,16,16,9,4,4,25,28,108,-85,0,0,173.18740471635627
496,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000079,2010-11-05T00:00:00,TOR @ LAL,L,239.99999999999997,41,87,0.47126436781609193,5,13,0.38461538461538464,16,19,0.8421052631578947,19,30,49,22,21,9,2,5,22,20,103,-25,1,0,176.60483709627198
497,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000087,2010-11-06T00:00:00,TOR @ POR,L,240.0,28,76,0.3684210526315789,1,17,0.058823529411764705,27,34,0.7941176470588235,17,27,44,11,17,10,1,5,27,27,84,-65,0,0,156.89697921848546
498,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000097,2010-11-08T00:00:00,TOR vs. GSW,L,240.0,38,83,0.4578313253012048,4,14,0.2857142857142857,22,27,0.8148148148148148,11,21,32,19,16,12,3,7,23,26,102,-35,0,0,113.47283061921398
499,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000110,2010-11-10T00:00:00,TOR vs. CHA,L,239.99999999999997,37,81,0.4567901234567901,3,10,0.3,19,25,0.76,14,24,38,23,17,7,5,13,26,22,96,-25,0,0,110.02848914847733
500,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000123,2010-11-12T00:00:00,TOR @ ORL,W,240.0,40,80,0.5,6,13,0.46153846153846156,24,31,0.7741935483870968,12,27,39,20,15,9,3,6,24,23,110,20,0,0,129.69046133903666
501,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000133,2010-11-13T00:00:00,TOR @ MIA,L,240.0,37,82,0.45121951219512196,5,19,0.2631578947368421,21,29,0.7241379310344828,13,31,44,17,11,5,4,2,29,22,100,-45,0,0,123.19844912671024
502,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000153,2010-11-16T00:00:00,TOR @ WAS,L,240.00000000000003,35,86,0.4069767441860465,4,11,0.36363636363636365,20,26,0.7692307692307693,15,21,36,19,13,8,0,5,18,26,94,-75,0,0,143.93891664145224
503,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000159,2010-11-17T00:00:00,TOR @ PHI,W,240.0,34,73,0.4657534246575342,2,12,0.16666666666666666,24,29,0.8275862068965517,6,38,44,20,13,4,5,3,21,24,94,40,0,0,113.21037702112088
504,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000173,2010-11-19T00:00:00,TOR vs. HOU,W,240.0,41,84,0.4880952380952381,4,11,0.36363636363636365,20,30,0.6666666666666666,11,33,44,22,14,8,3,6,23,23,106,50,0,0,150.9196458314308
505,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000191,2010-11-21T00:00:00,TOR vs. BOS,W,239.99999999999997,34,76,0.4473684210526316,4,15,0.26666666666666666,30,39,0.7692307692307693,10,31,41,16,10,3,1,4,27,28,102,5,1,0,118.81177455070804
506,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000211,2010-11-24T00:00:00,TOR vs. PHI,W,240.0,38,79,0.4810126582278481,9,21,0.42857142857142855,21,27,0.7777777777777778,10,31,41,24,12,9,5,5,16,20,106,80,1,0,202.41707020949218
507,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000224,2010-11-26T00:00:00,TOR @ BOS,L,239.99999999999997,37,82,0.45121951219512196,7,15,0.4666666666666667,20,29,0.6896551724137931,17,27,44,26,17,6,2,8,22,21,101,-45,1,0,148.27706390134296
508,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000242,2010-11-28T00:00:00,TOR vs. ATL,L,240.0,30,75,0.4,1,12,0.08333333333333333,17,21,0.8095238095238095,8,33,41,15,15,6,3,5,17,14,78,-90,0,0,97.44049595786797
509,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000263,2010-12-01T00:00:00,TOR vs. WAS,W,239.99999999999994,51,88,0.5795454545454546,6,11,0.5454545454545454,19,27,0.7037037037037037,14,38,52,28,11,6,7,5,29,22,127,95,0,0,236.37416475069276
510,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000276,2010-12-03T00:00:00,TOR vs. OKC,W,239.99999999999997,45,82,0.5487804878048781,3,15,0.2,18,24,0.75,9,33,42,29,15,7,1,7,18,24,111,60,1,0,155.5250991812886
511,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000295,2010-12-05T00:00:00,TOR vs. NYK,L,240.0,40,87,0.45977011494252873,8,19,0.42105263157894735,11,22,0.5,17,30,47,22,15,8,2,2,19,13,99,-85,1,0,133.8632949231308
512,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000302,2010-12-06T00:00:00,TOR @ IND,L,239.99999999999997,42,100,0.42,6,18,0.3333333333333333,10,15,0.6666666666666666,18,27,45,16,18,8,2,8,23,15,100,-120,0,0,116.23393710102295
513,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000318,2010-12-08T00:00:00,TOR @ NYK,L,239.99999999999997,41,86,0.47674418604651164,5,16,0.3125,23,31,0.7419354838709677,8,34,42,24,10,6,1,5,21,26,110,-15,0,0,127.60223463265714
514,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000331,2010-12-10T00:00:00,TOR vs. DEN,L,240.0,46,90,0.5111111111111111,10,25,0.4,14,19,0.7368421052631579,13,21,34,20,13,9,2,3,21,16,116,-35,1,0,153.11011908334274
515,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000344,2010-12-11T00:00:00,TOR @ DET,W,239.99999999999997,44,70,0.6285714285714286,9,14,0.6428571428571429,23,29,0.7931034482758621,4,28,32,22,18,9,9,2,18,25,120,20,0,0,192.29424335817805
516,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000360,2010-12-14T00:00:00,TOR @ CHA,L,240.0,36,89,0.4044943820224719,8,26,0.3076923076923077,11,21,0.5238095238095238,20,23,43,21,18,8,6,13,23,21,91,-30,1,0,72.8722089175821
517,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000370,2010-12-15T00:00:00,TOR vs. CHI,L,240.0,38,86,0.4418604651162791,3,12,0.25,14,16,0.875,13,24,37,19,10,5,6,8,20,15,93,-85,2,0,110.78893251080598
518,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000384,2010-12-17T00:00:00,TOR vs. NJN,W,240.00000000000003,40,86,0.46511627906976744,7,18,0.3888888888888889,11,16,0.6875,11,32,43,26,9,4,4,6,20,18,98,30,2,0,114.82157305636673
519,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000402,2010-12-19T00:00:00,TOR vs. LAL,L,240.0,41,87,0.47126436781609193,7,22,0.3181818181818182,21,25,0.84,11,24,35,27,15,13,0,4,28,21,110,-50,2,0,139.2934259222707
520,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000422,2010-12-22T00:00:00,TOR vs. DET,L,240.0,35,67,0.5223880597014925,5,14,0.35714285714285715,18,23,0.782608695652174,2,30,32,26,23,3,2,4,15,18,93,-110,0,0,115.67449145074912
521,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000447,2010-12-27T00:00:00,TOR @ MEM,L,240.0,38,76,0.5,4,19,0.21052631578947367,5,14,0.35714285714285715,10,24,34,21,25,8,4,4,23,19,85,-55,1,0,70.3986469654147
522,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000459,2010-12-28T00:00:00,TOR @ DAL,W,239.99999999999997,33,69,0.4782608695652174,2,10,0.2,16,22,0.7272727272727273,10,32,42,20,17,9,5,6,14,17,84,40,1,0,109.69211984965023
523,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000480,2010-12-31T00:00:00,TOR @ HOU,L,240.0,40,96,0.4166666666666667,4,15,0.26666666666666666,21,27,0.7777777777777778,19,34,53,20,14,8,6,10,24,15,105,-45,3,0,120.34673356512731
524,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000494,2011-01-02T00:00:00,TOR vs. BOS,L,240.0,34,90,0.37777777777777777,1,14,0.07142857142857142,10,22,0.45454545454545453,19,30,49,20,13,9,2,6,22,18,79,-70,2,0,72.70439030979998
525,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000507,2011-01-04T00:00:00,TOR @ CHI,L,240.00000000000003,35,78,0.44871794871794873,5,15,0.3333333333333333,16,19,0.8421052631578947,8,25,33,22,18,5,8,8,25,18,91,-100,0,0,88.2422367799473
526,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000512,2011-01-05T00:00:00,TOR @ CLE,W,240.0,50,88,0.5681818181818182,9,18,0.5,11,16,0.6875,12,27,39,35,11,8,5,4,26,21,120,75,1,0,219.68755554541266
527,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000528,2011-01-07T00:00:00,TOR @ BOS,L,240.0,40,79,0.5063291139240507,6,16,0.375,16,23,0.6956521739130435,11,20,31,25,11,8,7,2,20,15,102,-100,0,0,163.72278260751298
528,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000544,2011-01-09T00:00:00,TOR vs. SAC,W,240.0,48,82,0.5853658536585366,6,13,0.46153846153846156,16,23,0.6956521739130435,8,31,39,26,15,4,8,6,26,19,118,30,0,0,154.2500415170524
529,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000563,2011-01-12T00:00:00,TOR vs. ATL,L,240.0,44,81,0.5432098765432098,4,12,0.3333333333333333,9,12,0.75,4,29,33,25,13,7,5,2,21,14,101,-15,0,0,129.84667513459118
530,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000578,2011-01-14T00:00:00,TOR vs. DET,L,240.0,38,80,0.475,4,17,0.23529411764705882,15,23,0.6521739130434783,15,30,45,27,12,3,4,4,19,17,95,-30,1,0,117.80649402625843
531,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000589,2011-01-15T00:00:00,TOR @ WAS,L,240.00000000000003,40,85,0.47058823529411764,4,10,0.4,11,15,0.7333333333333333,8,31,39,26,9,6,5,8,17,14,95,-15,2,0,115.08216576225003
532,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000603,2011-01-17T00:00:00,TOR @ NOH,L,239.99999999999997,33,74,0.44594594594594594,2,13,0.15384615384615385,13,20,0.65,12,30,42,22,16,5,6,5,24,19,81,-20,1,0,95.44036209065011
533,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000620,2011-01-19T00:00:00,TOR @ SAS,L,239.99999999999994,36,82,0.43902439024390244,3,8,0.375,20,25,0.8,11,27,38,20,15,11,3,6,19,20,95,-45,0,0,100.36593154098556
534,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000630,2011-01-21T00:00:00,TOR @ ORL,L,240.0,29,82,0.35365853658536583,4,15,0.26666666666666666,10,17,0.5882352941176471,14,30,44,15,13,6,2,4,24,14,72,-200,0,0,78.26396480191944
535,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000643,2011-01-22T00:00:00,TOR @ MIA,L,240.0,38,81,0.4691358024691358,5,8,0.625,22,24,0.9166666666666666,8,25,33,20,11,7,1,8,21,22,103,-85,1,0,99.62842897622373
536,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000656,2011-01-24T00:00:00,TOR vs. MEM,L,240.0,40,84,0.47619047619047616,0,13,0.0,18,24,0.75,11,31,42,20,11,5,11,8,15,21,98,-10,1,0,93.92069389912338
537,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000670,2011-01-26T00:00:00,TOR vs. PHI,L,240.00000000000003,37,76,0.4868421052631579,2,8,0.25,18,22,0.8181818181818182,9,24,33,19,14,11,7,3,15,17,94,-65,0,0,125.8970712438786
538,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000683,2011-01-28T00:00:00,TOR vs. MIL,L,265.0,43,92,0.4673913043478261,1,10,0.1,23,28,0.8214285714285714,13,27,40,27,12,9,2,8,26,28,110,-30,2,0,160.5671946675388
539,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000695,2011-01-29T00:00:00,TOR @ MIN,L,240.0,34,101,0.33663366336633666,3,14,0.21428571428571427,16,22,0.7272727272727273,19,33,52,21,15,10,5,9,25,21,87,-80,1,0,123.22053594646357
540,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000708,2011-01-31T00:00:00,TOR @ IND,L,240.0,38,92,0.41304347826086957,1,6,0.16666666666666666,16,21,0.7619047619047619,12,26,38,16,16,11,9,5,21,15,93,-55,0,0,106.3042923411688
541,2010-11,Regular Season,1610612761,TOR,Toronto Raptors,21000719,2011-02-02T00:00:00,TOR @ ATL,L,240.0,34,78,0.4358974358974359,1,5,0.2,18,21,0.8571428571428571,11,25,36,22,9,4,3,5,14,19,87,-65,2,0,141.75400051824914
