SEASON_YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,Game_Type,UID_STG,PIE,PER,SALARY
2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,0021900703,2020-01-28T00:00:00,TOR vs. ATL,W,2.066666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,-1,0,0,Regular Season,2019-2016106127610021900703,0,-18.96290323,129568
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900703,2020-01-28T00:00:00,TOR vs. ATL,W,16.48333333,4,5,0.8,2,2,1,0,0,0,1,0,1,1,0,0,2,0,3,1,10,7,0,0,Regular Season,2019-2016106127610021900703,6.910569106,30.8608089,25595700
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900703,2020-01-28T00:00:00,TOR vs. ATL,W,11.61166667,2,3,0.667,1,2,0.5,0,0,0,1,1,2,2,1,0,0,0,1,0,5,-8,0,0,Regular Season,2019-2016106127610021900703,4.471544715,20.37321659,898310
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900703,2020-01-28T00:00:00,TOR vs. ATL,W,26.95,8,20,0.4,2,8,0.25,6,10,0.6,1,8,9,2,0,0,1,1,2,7,24,6,0,0,Regular Season,2019-2016106127610021900703,13.82113821,27.91324675,2351839
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,6.073333333,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,-3,0,0,Regular Season,2019-2016106127610021900686,-0.952380952,-10.02365532,2500000
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,21.69833333,6,12,0.5,0,1,0,0,0,0,5,5,10,4,1,2,0,2,1,0,12,-5,1,0,Regular Season,2019-2016106127610021900686,16.66666667,33.42358092,23271604
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,2.793333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,Regular Season,2019-2016106127610021900686,0.952380952,12.41420048,898310
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,36.41833333,3,9,0.333,1,6,0.167,1,1,1,2,10,12,5,0,0,0,0,1,2,8,11,0,0,Regular Season,2019-2016106127610021900686,16.19047619,13.80768844,25595700
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,36.9,6,14,0.429,1,7,0.143,3,3,1,0,4,4,4,2,1,0,0,4,3,16,2,0,0,Regular Season,2019-2016106127610021900686,10.47619048,12.71476965,34996296
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,23.85,4,8,0.5,2,5,0.4,0,0,0,2,3,5,3,0,1,1,1,2,0,10,5,0,0,Regular Season,2019-2016106127610021900686,11.9047619,24.13689727,2281800
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,12.31666667,3,6,0.5,3,6,0.5,0,0,0,0,3,3,1,1,1,0,0,4,0,9,-13,0,0,Regular Season,2019-2016106127610021900686,5.714285714,24.8064682,898310
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,37.25,12,23,0.522,5,11,0.455,6,9,0.667,2,6,8,3,2,1,0,1,4,6,35,15,0,0,Regular Season,2019-2016106127610021900686,24.76190476,32.95226846,2351839
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,40.11666667,4,15,0.267,3,10,0.3,2,2,1,1,3,4,7,0,4,1,1,3,3,13,8,0,0,Regular Season,2019-2016106127610021900686,13.33333333,17.22019942,9346153
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900686,2020-01-26T00:00:00,TOR @ SAS,W,22.58333333,3,11,0.273,1,4,0.25,0,0,0,2,1,3,2,1,1,0,3,2,0,7,1,0,0,Regular Season,2019-2016106127610021900686,0.952380952,5.493431734,10116576
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,19.06666667,2,5,0.4,0,0,0,1,2,0.5,1,1,2,2,0,2,1,0,4,1,5,18,0,0,Regular Season,2019-2016106127610021900672,2.643171806,14.81868881,2500000
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,19.96666667,6,11,0.545,2,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,14,3,0,0,Regular Season,2019-2016106127610021900672,7.929515419,24.25191987,23271604
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,35.07833333,5,12,0.417,3,8,0.375,13,14,0.929,0,6,6,3,0,4,1,0,3,9,26,-6,0,0,Regular Season,2019-2016106127610021900672,25.11013216,36.91492374,34996296
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,32.51666667,9,15,0.6,2,5,0.4,3,3,1,0,7,7,3,3,0,1,2,4,4,23,-6,0,0,Regular Season,2019-2016106127610021900672,18.06167401,24.53763198,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,13.11666667,2,3,0.667,1,2,0.5,0,0,0,0,3,3,1,1,1,0,0,0,0,5,9,0,0,Regular Season,2019-2016106127610021900672,7.04845815,20.06493011,898310
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,25.25,6,11,0.545,3,5,0.6,1,2,0.5,2,0,2,3,1,1,0,0,2,2,16,8,0,0,Regular Season,2019-2016106127610021900672,10.57268722,25.72665347,10116576
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,25.58333333,3,7,0.429,1,2,0.5,0,0,0,0,2,2,0,1,1,1,2,1,0,7,-5,0,0,Regular Season,2019-2016106127610021900672,3.964757709,7.980078176,2281800
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,30.31666667,2,5,0.4,2,4,0.5,0,0,0,2,7,9,4,1,0,0,0,3,1,6,6,0,0,Regular Season,2019-2016106127610021900672,9.691629956,12.28307861,25595700
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900672,2020-01-24T00:00:00,TOR @ NYK,W,39.105,6,12,0.5,3,7,0.429,1,2,0.5,0,0,0,9,0,1,0,0,2,4,16,3,0,0,Regular Season,2019-2016106127610021900672,14.97797357,20.30397647,9346153
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,13.55,0,3,0,0,1,0,0,0,0,1,1,2,2,0,0,0,1,1,0,0,11,0,0,Regular Season,2019-2016106127610021900660,-0.471698113,-0.848191882,2500000
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,34.21666667,8,23,0.348,1,8,0.125,1,2,0.5,2,13,15,3,2,1,0,1,3,2,18,-1,1,0,Regular Season,2019-2016106127610021900660,14.1509434,13.0382075,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,13.48333333,0,1,0,0,0,0,0,0,0,1,5,6,3,1,0,0,1,1,2,0,11,0,0,Regular Season,2019-2016106127610021900660,5.188679245,7.898269468,898310
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,41.56666667,8,17,0.471,6,7,0.857,0,1,0,2,3,5,8,3,1,0,1,4,5,22,2,0,0,Regular Season,2019-2016106127610021900660,16.98113208,20.41174018,9346153
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,35.18333333,5,12,0.417,0,5,0,6,9,0.667,0,3,3,4,2,0,0,0,1,7,16,6,0,0,Regular Season,2019-2016106127610021900660,9.433962264,12.33191852,34996296
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,21.38333333,0,3,0,0,1,0,0,0,0,1,1,2,2,1,1,1,0,2,1,0,-13,0,0,Regular Season,2019-2016106127610021900660,-0.943396226,0.492112237,2281800
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,27.46666667,6,9,0.667,2,3,0.667,2,3,0.667,0,7,7,2,0,2,0,1,3,2,16,24,0,0,Regular Season,2019-2016106127610021900660,18.86792453,29.25648058,23271604
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,28.28333333,6,11,0.545,1,5,0.2,5,6,0.833,0,8,8,0,1,0,1,1,3,3,18,23,0,0,Regular Season,2019-2016106127610021900660,15.56603774,22.5160165,10116576
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,24.58333333,7,7,1,3,3,1,0,0,0,1,4,5,3,2,1,0,0,1,1,17,-3,0,0,Regular Season,2019-2016106127610021900660,21.22641509,36.10653559,25595700
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900660,2020-01-22T00:00:00,TOR vs. PHI,W,0.283333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regular Season,2019-2016106127610021900660,0,0,4000000
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,23.30666667,4,8,0.5,2,6,0.333,4,7,0.571,0,5,5,2,2,0,0,0,1,6,14,-10,0,0,Regular Season,2019-2016106127610021900640,11.28205128,18.68229405,25595700
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,24.1,3,10,0.3,2,6,0.333,0,0,0,2,5,7,0,1,1,0,0,2,0,8,14,0,0,Regular Season,2019-2016106127610021900640,5.128205128,8.484688797,23271604
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,20.58333333,2,6,0.333,0,2,0,0,0,0,3,1,4,1,1,0,0,1,2,0,4,1,0,0,Regular Season,2019-2016106127610021900640,0.512820513,4.555578947,2281800
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,22.66666667,1,2,0.5,0,0,0,0,0,0,0,0,0,4,1,3,0,0,3,0,2,7,0,0,Regular Season,2019-2016106127610021900640,4.102564103,10.66323529,4000000
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,19.01666667,5,10,0.5,2,6,0.333,0,0,0,2,2,4,4,1,0,1,0,1,0,12,0,0,0,Regular Season,2019-2016106127610021900640,12.82051282,29.01323401,898310
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,25.28,7,14,0.5,6,9,0.667,7,7,1,1,0,1,1,3,2,0,3,3,5,27,10,0,0,Regular Season,2019-2016106127610021900640,17.94871795,36.9440269,10116576
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,26.4,4,11,0.364,1,4,0.25,11,14,0.786,1,3,4,2,1,3,0,1,2,7,20,-6,0,0,Regular Season,2019-2016106127610021900640,15.8974359,30.38636364,9346153
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,29.14666667,3,11,0.273,0,5,0,4,4,1,1,3,4,7,3,1,1,1,4,5,10,8,0,0,Regular Season,2019-2016106127610021900640,7.179487179,10.99062214,34996296
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,29.1,6,13,0.462,0,4,0,6,7,0.857,0,6,6,1,1,1,1,1,2,7,18,5,0,0,Regular Season,2019-2016106127610021900640,15.8974359,21.64501718,2351839
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900640,2020-01-20T00:00:00,TOR @ ATL,W,20.4,3,7,0.429,0,0,0,1,4,0.25,2,8,10,3,0,2,0,1,5,4,7,-4,0,0,Regular Season,2019-2016106127610021900640,9.230769231,20.07514706,2500000
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,28.26666667,10,17,0.588,5,8,0.625,3,4,0.75,1,6,7,2,2,1,0,2,2,6,28,4,0,0,Regular Season,2019-2016106127610021900632,21.25,37.94363208,34996296
2019-20,1627832,Fred VanVleet,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,28.50833333,11,16,0.688,7,8,0.875,0,0,0,0,3,3,2,1,4,0,1,4,0,29,20,0,0,Regular Season,2019-2016106127610021900632,23.33333333,46.22609763,9346153
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,21.65,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3,0,1,0,2,4,0,0,Regular Season,2019-2016106127610021900632,3.333333333,12.90498845,4000000
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,24.51833333,8,15,0.533,1,5,0.2,3,3,1,0,4,4,4,0,2,0,0,4,2,20,12,0,0,Regular Season,2019-2016106127610021900632,15.83333333,34.33659167,10116576
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,20.28333333,2,6,0.333,0,4,0,0,0,0,0,4,4,4,1,2,0,0,2,1,4,7,0,0,Regular Season,2019-2016106127610021900632,5.833333333,11.44511093,25595700
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,10.52333333,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,-6,0,0,Regular Season,2019-2016106127610021900632,-1.666666667,-12.99873297,898310
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,2.666666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,0,0,Regular Season,2019-2016106127610021900632,0,-1.692375,3623000
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,24.4,5,13,0.385,0,3,0,2,2,1,0,6,6,3,2,1,0,0,5,2,12,9,0,0,Regular Season,2019-2016106127610021900632,5.833333333,10.74696721,23271604
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,3.341666667,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-10,0,0,Regular Season,2019-2016106127610021900632,0,-7.326583541,898310
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,3.316666667,1,2,0.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,2,-6,0,0,Regular Season,2019-2016106127610021900632,2.916666667,40.7921608,1588231
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,23.96666667,3,3,1,0,0,0,3,4,0.75,2,4,6,4,1,2,2,0,1,4,9,13,0,0,Regular Season,2019-2016106127610021900632,15,32.09428373,2500000
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,24.38333333,6,10,0.6,0,2,0,2,2,1,0,4,4,3,4,0,4,0,2,2,14,8,0,0,Regular Season,2019-2016106127610021900632,10.83333333,21.41105947,2351839
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900632,2020-01-18T00:00:00,TOR @ MIN,W,24.175,0,4,0,0,2,0,2,2,1,2,1,3,0,1,0,0,1,2,1,2,3,0,0,Regular Season,2019-2016106127610021900632,-2.5,-2.40860393,2281800
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,23.63333333,9,16,0.563,5,7,0.714,0,0,0,2,5,7,3,3,0,0,2,4,1,23,21,0,0,Regular Season,2019-2016106127610021900621,12.37113402,33.13980254,898310
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,21.65,4,9,0.444,2,6,0.333,1,1,1,1,2,3,8,1,2,0,0,4,1,11,5,0,0,Regular Season,2019-2016106127610021900621,9.278350515,29.06558891,34996296
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,21.63333333,1,3,0.333,0,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0,2,20,0,0,Regular Season,2019-2016106127610021900621,1.374570447,3.47459168,4000000
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,25.66666667,6,9,0.667,1,2,0.5,2,2,1,3,5,8,1,1,0,0,0,3,1,15,11,0,0,Regular Season,2019-2016106127610021900621,10.65292096,25.85844156,23271604
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,28.76666667,7,9,0.778,6,7,0.857,0,0,0,0,6,6,5,3,2,1,0,3,2,20,26,0,0,Regular Season,2019-2016106127610021900621,17.5257732,35.76813441,25595700
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,29.83333333,10,17,0.588,4,9,0.444,4,5,0.8,0,5,5,2,1,3,1,0,1,3,28,22,0,0,Regular Season,2019-2016106127610021900621,19.58762887,41.2889162,10116576
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,25.63833333,8,13,0.615,2,6,0.333,0,0,0,1,5,6,2,4,4,0,1,2,1,18,8,0,0,Regular Season,2019-2016106127610021900621,12.71477663,28.96346616,2281800
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,24.8,3,9,0.333,1,3,0.333,5,6,0.833,0,2,2,3,1,2,0,0,1,3,12,6,0,0,Regular Season,2019-2016106127610021900621,6.872852234,18.49391129,2351839
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,4.933333333,1,2,0.5,0,1,0,0,0,0,0,2,2,0,1,0,0,0,2,0,2,1,0,0,Regular Season,2019-2016106127610021900621,0,-2.454932432,1588231
2019-20,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,4.933333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,Regular Season,2019-2016106127610021900621,0,3.547905405,3623000
2019-20,1626259,Malcolm Miller,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,4.933333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,Regular Season,2019-2016106127610021900621,0.687285223,13.93297297,1588231
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,18.645,1,2,0.5,0,0,0,2,2,1,0,2,2,5,2,3,0,0,1,4,4,22,0,0,Regular Season,2019-2016106127610021900621,6.872852234,20.37715205,2500000
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900621,2020-01-17T00:00:00,TOR vs. WAS,W,4.933333333,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,Regular Season,2019-2016106127610021900621,2.06185567,24.00952703,898310
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,38.58333333,8,13,0.615,3,6,0.5,2,2,1,0,5,5,5,1,3,0,0,2,1,21,3,0,0,Regular Season,2019-2016106127610021900609,19.6969697,27.49003024,2281800
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,25.49166667,2,5,0.4,1,2,0.5,1,1,1,0,0,0,5,1,2,0,1,3,1,6,-5,0,0,Regular Season,2019-2016106127610021900609,4.545454545,12.89095783,4000000
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,7.703333333,0,0,0,0,0,0,0,2,0,1,2,3,1,0,0,0,0,1,1,0,3,0,0,Regular Season,2019-2016106127610021900609,0.378787879,5.96170489,2500000
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,32.76333333,6,13,0.462,2,5,0.4,3,4,0.75,1,3,4,8,4,1,0,1,4,4,17,4,0,0,Regular Season,2019-2016106127610021900609,10.22727273,18.17360871,34996296
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,29.46166667,7,11,0.636,0,0,0,1,2,0.5,1,5,6,1,4,1,0,0,4,2,15,-3,0,0,Regular Season,2019-2016106127610021900609,7.196969697,13.18251966,23271604
2019-20,201188,Marc Gasol,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,31.89166667,6,9,0.667,3,4,0.75,0,0,0,0,5,5,6,1,1,0,0,2,0,15,16,0,0,Regular Season,2019-2016106127610021900609,15.90909091,25.09777894,25595700
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,26.58333333,9,11,0.818,3,4,0.75,2,2,1,0,2,2,0,1,0,0,0,1,4,23,10,0,0,Regular Season,2019-2016106127610021900609,15.90909091,33.93532288,10116576
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,30.28833333,9,15,0.6,1,2,0.5,2,2,1,0,4,4,4,3,2,1,1,3,4,21,-1,0,0,Regular Season,2019-2016106127610021900609,14.77272727,26.90157927,2351839
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900609,2020-01-15T00:00:00,TOR @ OKC,W,17.23333333,5,8,0.625,2,4,0.5,0,0,0,2,5,7,3,3,3,0,0,3,0,12,18,0,0,Regular Season,2019-2016106127610021900609,11.36363636,35.97203095,898310
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,29.81666667,6,17,0.353,2,6,0.333,1,2,0.5,0,5,5,4,1,0,0,0,4,1,15,6,0,0,Regular Season,2019-2016106127610021900587,7.73480663,10.20529905,2351839
2019-20,1629052,Oshae Brissett,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,3.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-3,0,0,Regular Season,2019-2016106127610021900587,-2.209944751,-23.43,129568
2019-20,1629744,Matt Thomas,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,15.78333333,2,6,0.333,2,5,0.4,0,0,0,0,1,1,0,0,0,0,1,1,0,6,-4,0,0,Regular Season,2019-2016106127610021900587,2.209944751,7.356304118,898310
2019-20,1629056,Terence Davis,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,12.4,0,6,0,0,5,0,0,0,0,1,4,5,1,1,0,0,0,0,0,0,3,0,0,Regular Season,2019-2016106127610021900587,-1.657458564,-12.60822581,898310
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,19.58,1,3,0.333,0,2,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2,-18,0,0,Regular Season,2019-2016106127610021900587,3.314917127,2.676251277,4000000
2019-20,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,38.86666667,5,15,0.333,4,12,0.333,2,2,1,0,3,3,15,2,2,0,1,3,4,16,2,1,0,Regular Season,2019-2016106127610021900587,23.20441989,21.89850772,34996296
2019-20,1628384,OG Anunoby,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,29.41666667,3,5,0.6,1,1,1,1,1,1,1,2,3,2,0,1,0,1,2,1,8,10,0,0,Regular Season,2019-2016106127610021900587,10.49723757,14.80313881,2281800
2019-20,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,32.33666667,9,16,0.563,3,6,0.5,0,0,0,2,12,14,1,1,0,1,0,4,0,21,12,1,0,Regular Season,2019-2016106127610021900587,25.96685083,26.6035151,23271604
2019-20,1628449,Chris Boucher,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,9.3,2,5,0.4,1,3,0.333,2,2,1,0,3,3,1,1,2,1,0,4,2,7,-3,0,0,Regular Season,2019-2016106127610021900587,6.077348066,32.5683871,1588231
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,31.28333333,8,14,0.571,4,7,0.571,0,0,0,0,3,3,4,1,1,0,1,2,1,20,-3,0,0,Regular Season,2019-2016106127610021900587,20.99447514,25.81722962,10116576
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,0021900587,2020-01-12T00:00:00,TOR vs. SAS,L,18.18333333,3,9,0.333,0,1,0,3,4,0.75,4,2,6,0,2,1,1,1,2,2,9,-7,0,0,Regular Season,2019-2016106127610021900587,3.867403315,15.40713107,2500000
